priority_score,priority_label,detection_id,image_id,file_name,timestamp,category,confidence,is_military,zone_id,zone_name,risk_level,image_latitude,image_longitude,nearest_active_military_zone_id,nearest_active_military_zone_name,nearest_active_military_zone_risk_level,nearest_active_military_zone_distance_km,near_active_military_zone_25km,bbox,date,time,coordinates,country,resolution,source,num_ships,ship_types,cloud_cover,url,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,bbox_aspect_ratio,score_military,score_risk_level,score_confidence,score_strategic_type,score_active_zone_25km
45,Moyenne,DET-007-00024,IMG-007,satellite_007.jpg,2026-04-06T03:08:14Z,Navire de guerre,0.72,True,ZONE-003,Port de Shanghai,Medium,31.2,121.5,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,0.0,True,"0.016630245559289138,0.6261170766235215,0.1213290512433881,0.025769815534018553",2026-04-06,03:08:14,"31.2,121.5",China,5m,WorldView-3,5,"Croiseur, Navire de guerre, Chalutier, Pétrolier, Destroyer",21.1,https://example.com/satellite_images/satellite_007.jpg,0.016630245559289138,0.6261170766235215,0.1213290512433881,0.025769815534018553,0.0031266272694595956,4.708184700942948,35,0,0,0,10
43,Moyenne,DET-050-00138,IMG-050,satellite_050.jpg,2026-03-07T18:56:42Z,Navire de guerre,0.83,True,ZONE-014,Port de Singapour,Low,1.3,103.8,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3810.398,False,"0.40232605539639305,0.3699573556782915,0.10620851639930266,0.04481123588556532",2026-03-07,18:56:42,"1.3,103.8",Singapore,1m,Maxar,5,"Navire de guerre, Croiseur, Chalutier, Sous-marin, Bâtiment de débarquement",34.1,https://example.com/satellite_images/satellite_050.jpg,0.40232605539639305,0.3699573556782915,0.10620851639930266,0.04481123588556532,0.0047593348814250844,2.370131381123428,35,0,8,0,0
43,Moyenne,DET-065-00177,IMG-065,satellite_065.jpg,2026-02-20T20:07:34Z,Frégate,0.8,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.5478299485221089,0.6843560681703954,0.26636929845263885,0.06794866735838906",2026-02-20,20:07:34,"55.0,20.0",International,1m,Sentinel-2,4,"Bâtiment de débarquement, Frégate, Cargo, Navire de guerre",8.4,https://example.com/satellite_images/satellite_065.jpg,0.5478299485221089,0.6843560681703954,0.26636929845263885,0.06794866735838906,0.018099438855045814,3.9201548581916734,35,0,8,0,0
43,Moyenne,DET-010-00039,IMG-010,satellite_010.jpg,2026-10-10T13:35:17Z,Navire de guerre,0.79,True,ZONE-014,Port de Singapour,Low,1.3,103.8,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3810.398,False,"0.4425523775101121,0.5069974065567486,0.25327111911344086,0.1818735170202606",2026-10-10,13:35:17,"1.3,103.8",Singapore,5m,WorldView-3,5,"Sous-marin, Chalutier, Navire civil, Navire de guerre, Navire de soutien",43.7,https://example.com/satellite_images/satellite_010.jpg,0.4425523775101121,0.5069974065567486,0.25327111911344086,0.1818735170202606,0.04606330919281884,1.3925673361516762,35,0,8,0,0
43,Moyenne,DET-029-00091,IMG-029,satellite_029.jpg,2026-02-13T11:27:00Z,Navire de guerre,0.79,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.5797859025873303,0.6762124831585614,0.12246154273459305,0.06702011635463924",2026-02-13,11:27:00,"55.0,20.0",International,10m,WorldView-3,4,"Cargo, Navire de guerre, Corvette, Destroyer",45.3,https://example.com/satellite_images/satellite_029.jpg,0.5797859025873303,0.6762124831585614,0.12246154273459305,0.06702011635463924,0.00820738684304105,1.827235603211782,35,0,8,0,0
43,Moyenne,DET-020-00065,IMG-020,satellite_020.jpg,2026-10-22T12:31:57Z,Frégate,0.78,True,ZONE-014,Port de Singapour,Low,1.3,103.8,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3810.398,False,"0.12698987497108655,0.5904713697719989,0.07874069551564668,0.21505704421787378",2026-10-22,12:31:57,"1.3,103.8",Singapore,0.5m,Sentinel-2,5,"Navire civil, Chalutier, Pétrolier, Frégate, Cargo",14.0,https://example.com/satellite_images/satellite_020.jpg,0.12698987497108655,0.5904713697719989,0.07874069551564668,0.21505704421787378,0.016933741237254562,0.3661386484781901,35,0,8,0,0
43,Moyenne,DET-077-00201,IMG-077,satellite_077.jpg,2026-11-19T19:07:51Z,Frégate,0.77,True,ZONE-006,Port de Rotterdam,Low,51.9,4.5,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,981.887,False,"0.20288779907512994,0.4841064886328031,0.18913521756928317,0.26380727923820146",2026-11-19,19:07:51,"51.9,4.5",Netherlands,1m,Maxar,1,Frégate,30.9,https://example.com/satellite_images/satellite_077.jpg,0.20288779907512994,0.4841064886328031,0.18913521756928317,0.26380727923820146,0.04989524715507787,0.7169446503350876,35,0,8,0,0
43,Moyenne,DET-019-00060,IMG-019,satellite_019.jpg,2026-04-18T06:16:15Z,Frégate,0.76,True,ZONE-006,Port de Rotterdam,Low,51.9,4.5,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,981.887,False,"0.41377400887428284,0.31153599717276426,0.06606173136810756,0.0625007357705184",2026-04-18,06:16:15,"51.9,4.5",Netherlands,10m,PlanetScope,2,"Frégate, Chalutier",11.0,https://example.com/satellite_images/satellite_019.jpg,0.41377400887428284,0.31153599717276426,0.06606173136810756,0.0625007357705184,0.004128906816781058,1.0569752588299748,35,0,8,0,0
40,Moyenne,DET-011-00044,IMG-011,satellite_011.jpg,2026-11-10T05:50:18Z,Chalutier,1.0,False,ZONE-004,Détroit de Malacca,Critical,3.0,101.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3801.407,False,"0.07735604319268718,0.7292535392147708,0.290398780627763,0.10672943471634694",2026-11-10,05:50:18,"3.0,101.0",International,10m,Sentinel-2,4,"Pétrolier, Frégate, Navire de guerre, Chalutier",11.3,https://example.com/satellite_images/satellite_011.jpg,0.07735604319268718,0.7292535392147708,0.290398780627763,0.10672943471634694,0.030994097698717585,2.720887460891656,0,25,15,0,0
40,Moyenne,DET-027-00087,IMG-027,satellite_027.jpg,2026-11-08T02:42:32Z,Pétrolier,0.99,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.012788796225863664,0.740694245801479,0.13628394845542274,0.27373498622665615",2026-11-08,02:42:32,"15.0,110.0",International,1m,Landsat-8,4,"Bâtiment de débarquement, Pétrolier, Destroyer, Navire civil",40.0,https://example.com/satellite_images/satellite_027.jpg,0.012788796225863664,0.740694245801479,0.13628394845542274,0.27373498622665615,0.037305684753359464,0.4978682130992852,0,25,15,0,0
40,Moyenne,DET-069-00188,IMG-069,satellite_069.jpg,2026-04-18T17:08:26Z,Navire de soutien,0.99,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.5345043498400103,0.3733557166164279,0.20318872957960238,0.04157277493181512",2026-04-18,17:08:26,"15.0,110.0",International,0.5m,Landsat-8,4,"Chalutier, Navire civil, Navire de soutien, Porte-avions",18.1,https://example.com/satellite_images/satellite_069.jpg,0.5345043498400103,0.3733557166164279,0.20318872957960238,0.04157277493181512,0.008447119323494255,4.887543107547161,0,25,15,0,0
40,Moyenne,DET-034-00110,IMG-034,satellite_034.jpg,2026-06-24T03:02:12Z,Chalutier,0.98,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.7633393316808137,0.4348386224011429,0.1371912104421303,0.2261207361599871",2026-06-24,03:02:12,"15.0,110.0",International,5m,Maxar,4,"Sous-marin, Porte-avions, Chalutier, Bâtiment de débarquement",8.8,https://example.com/satellite_images/satellite_034.jpg,0.7633393316808137,0.4348386224011429,0.1371912104421303,0.2261207361599871,0.031021777499854214,0.6067166274616383,0,25,15,0,0
40,Moyenne,DET-083-00210,IMG-083,satellite_083.jpg,2026-04-16T20:48:47Z,Pétrolier,0.98,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.42181894460345887,0.5040554651665822,0.2645610933445882,0.045220513256319345",2026-04-16,20:48:47,"15.0,110.0",International,1m,Landsat-8,4,"Destroyer, Croiseur, Pétrolier, Bâtiment de débarquement",4.3,https://example.com/satellite_images/satellite_083.jpg,0.42181894460345887,0.5040554651665822,0.2645610933445882,0.045220513256319345,0.011963588428695292,5.85046639884427,0,25,15,0,0
40,Moyenne,DET-091-00233,IMG-091,satellite_091.jpg,2026-11-19T17:22:24Z,Chalutier,0.97,False,ZONE-004,Détroit de Malacca,Critical,3.0,101.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3801.407,False,"0.7730450316484072,0.1986904968049605,0.2480544795326051,0.09954394669802102",2026-11-19,17:22:24,"3.0,101.0",International,5m,Maxar,4,"Chalutier, Bâtiment de débarquement, Pétrolier, Destroyer",2.5,https://example.com/satellite_images/satellite_091.jpg,0.7730450316484072,0.1986904968049605,0.2480544795326051,0.09954394669802102,0.02469232188879899,2.4919092296501897,0,25,15,0,0
40,Moyenne,DET-027-00086,IMG-027,satellite_027.jpg,2026-11-08T02:42:32Z,Bâtiment de débarquement,0.95,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.5882989046212254,0.283205970929879,0.20668237772310413,0.14105279733001885",2026-11-08,02:42:32,"15.0,110.0",International,1m,Landsat-8,4,"Bâtiment de débarquement, Pétrolier, Destroyer, Navire civil",40.0,https://example.com/satellite_images/satellite_027.jpg,0.5882989046212254,0.283205970929879,0.20668237772310413,0.14105279733001885,0.02915312753666341,1.465283791852301,0,25,15,0,0
40,Moyenne,DET-073-00195,IMG-073,satellite_073.jpg,2026-06-29T00:59:57Z,Navire civil,0.95,False,ZONE-001,Port militaire de Toulon,High,43.12,5.9,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,0.0,True,"0.38365076842785983,0.4237092925898934,0.23106265007204194,0.2398354433985384",2026-06-29,00:59:57,"43.12,5.9",France,5m,Landsat-8,5,"Navire civil, Navire de soutien, Sous-marin, Destroyer, Navire de guerre",46.8,https://example.com/satellite_images/satellite_073.jpg,0.38365076842785983,0.4237092925898934,0.23106265007204194,0.2398354433985384,0.0554170131328695,0.9634216144111837,0,15,15,0,10
40,Moyenne,DET-083-00211,IMG-083,satellite_083.jpg,2026-04-16T20:48:47Z,Bâtiment de débarquement,0.95,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.4865917385255573,0.37286506647336054,0.07040149483165731,0.23455950687330712",2026-04-16,20:48:47,"15.0,110.0",International,1m,Landsat-8,4,"Destroyer, Croiseur, Pétrolier, Bâtiment de débarquement",4.3,https://example.com/satellite_images/satellite_083.jpg,0.4865917385255573,0.37286506647336054,0.07040149483165731,0.23455950687330712,0.016513339910857218,0.30014342957193946,0,25,15,0,0
40,Moyenne,DET-022-00074,IMG-022,satellite_022.jpg,2026-07-08T09:39:17Z,Navire civil,0.94,False,ZONE-004,Détroit de Malacca,Critical,3.0,101.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3801.407,False,"0.6262808922151003,0.3733693989074116,0.16769949615470392,0.2663183665097264",2026-07-08,09:39:17,"3.0,101.0",International,5m,PlanetScope,4,"Corvette, Pétrolier, Destroyer, Navire civil",4.3,https://example.com/satellite_images/satellite_022.jpg,0.6262808922151003,0.3733693989074116,0.16769949615470392,0.2663183665097264,0.04466145588042489,0.6296955720798146,0,25,15,0,0
40,Moyenne,DET-031-00097,IMG-031,satellite_031.jpg,2026-09-19T00:02:21Z,Chalutier,0.94,False,ZONE-004,Détroit de Malacca,Critical,3.0,101.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3801.407,False,"0.3196534465612989,0.6529293040915365,0.11570325710682308,0.2278487542870161",2026-09-19,00:02:21,"3.0,101.0",International,0.5m,Maxar,5,"Chalutier, Cargo, Corvette, Frégate, Navire civil",3.7,https://example.com/satellite_images/satellite_031.jpg,0.3196534465612989,0.6529293040915365,0.11570325710682308,0.2278487542870161,0.02636284299873998,0.5078072841296917,0,25,15,0,0
40,Moyenne,DET-031-00101,IMG-031,satellite_031.jpg,2026-09-19T00:02:21Z,Navire civil,0.94,False,ZONE-004,Détroit de Malacca,Critical,3.0,101.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3801.407,False,"0.26924874427097656,0.2659237829634033,0.2946851595593912,0.06840524848636988",2026-09-19,00:02:21,"3.0,101.0",International,0.5m,Maxar,5,"Chalutier, Cargo, Corvette, Frégate, Navire civil",3.7,https://example.com/satellite_images/satellite_031.jpg,0.26924874427097656,0.2659237829634033,0.2946851595593912,0.06840524848636988,0.02015801156490571,4.307932009312251,0,25,15,0,0
40,Moyenne,DET-034-00111,IMG-034,satellite_034.jpg,2026-06-24T03:02:12Z,Bâtiment de débarquement,0.92,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.6969152288428241,0.2923062404837767,0.23079697869332277,0.294833708804491",2026-06-24,03:02:12,"15.0,110.0",International,5m,Maxar,4,"Sous-marin, Porte-avions, Chalutier, Bâtiment de débarquement",8.8,https://example.com/satellite_images/satellite_034.jpg,0.6969152288428241,0.2923062404837767,0.23079697869332277,0.294833708804491,0.06804672920902344,0.7828039053918627,0,25,15,0,0
40,Moyenne,DET-033-00107,IMG-033,satellite_033.jpg,2026-01-13T19:16:01Z,Cargo,0.91,False,ZONE-004,Détroit de Malacca,Critical,3.0,101.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3801.407,False,"0.14967514604025098,0.5864506929035321,0.15717817260068617,0.275162200983712",2026-01-13,19:16:01,"3.0,101.0",International,5m,Maxar,5,"Destroyer, Frégate, Navire de guerre, Corvette, Cargo",39.2,https://example.com/satellite_images/satellite_033.jpg,0.14967514604025098,0.5864506929035321,0.15717817260068617,0.275162200983712,0.04324949191940259,0.5712200732468709,0,25,15,0,0
40,Moyenne,DET-079-00204,IMG-079,satellite_079.jpg,2026-05-17T15:07:23Z,Navire civil,0.91,False,ZONE-008,Golfe Persique,Critical,26.0,55.0,MIL-011,Zone militaire 12 - Détroit d'Ormuz,High,149.788,False,"0.4375590223739891,0.23037475973026453,0.09224816508832034,0.253908742577701",2026-05-17,15:07:23,"26.0,55.0",International,0.5m,PlanetScope,1,Navire civil,41.3,https://example.com/satellite_images/satellite_079.jpg,0.4375590223739891,0.23037475973026453,0.09224816508832034,0.253908742577701,0.023422615602675598,0.3633122835858659,0,25,15,0,0
40,Moyenne,DET-099-00255,IMG-099,satellite_099.jpg,2026-04-28T20:53:55Z,Bâtiment de débarquement,0.91,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.614018009602666,0.379968599802588,0.09401464720998606,0.21344296521711362",2026-04-28,20:53:55,"15.0,110.0",International,10m,Landsat-8,5,"Navire de soutien, Cargo, Corvette, Bâtiment de débarquement, Navire de guerre",47.5,https://example.com/satellite_images/satellite_099.jpg,0.614018009602666,0.379968599802588,0.09401464720998606,0.21344296521711362,0.020066765074340263,0.44046730288981234,0,25,15,0,0
40,Moyenne,DET-022-00072,IMG-022,satellite_022.jpg,2026-07-08T09:39:17Z,Pétrolier,0.9,False,ZONE-004,Détroit de Malacca,Critical,3.0,101.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3801.407,False,"0.791459446297465,0.29881632667403324,0.07917525018573693,0.1857686217315626",2026-07-08,09:39:17,"3.0,101.0",International,5m,PlanetScope,4,"Corvette, Pétrolier, Destroyer, Navire civil",4.3,https://example.com/satellite_images/satellite_022.jpg,0.791459446297465,0.29881632667403324,0.07917525018573693,0.1857686217315626,0.014708277102255996,0.42620357220578353,0,25,15,0,0
40,Moyenne,DET-069-00187,IMG-069,satellite_069.jpg,2026-04-18T17:08:26Z,Navire civil,0.9,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.36545786074096676,0.12007060004905963,0.17425496610202124,0.026857305218512352",2026-04-18,17:08:26,"15.0,110.0",International,0.5m,Landsat-8,4,"Chalutier, Navire civil, Navire de soutien, Porte-avions",18.1,https://example.com/satellite_images/satellite_069.jpg,0.36545786074096676,0.12007060004905963,0.17425496610202124,0.026857305218512352,0.004680018810443508,6.488177599512471,0,25,15,0,0
40,Moyenne,DET-067-00181,IMG-067,satellite_067.jpg,2026-10-11T21:36:25Z,Pétrolier,0.89,False,ZONE-001,Port militaire de Toulon,High,43.12,5.9,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,0.0,True,"0.7702076668106654,0.5660908404061836,0.144032111544877,0.24206421890907245",2026-10-11,21:36:25,"43.12,5.9",France,5m,Sentinel-2,5,"Destroyer, Pétrolier, Sous-marin, Navire de guerre, Frégate",15.5,https://example.com/satellite_images/satellite_067.jpg,0.7702076668106654,0.5660908404061836,0.144032111544877,0.24206421890907245,0.03486502057893505,0.5950161167726336,0,15,15,0,10
40,Moyenne,DET-012-00047,IMG-012,satellite_012.jpg,2026-07-19T23:00:19Z,Navire civil,0.88,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.17836240022424452,0.3277422663572437,0.2980499980650043,0.0905399598854102",2026-07-19,23:00:19,"15.0,110.0",International,5m,PlanetScope,3,"Pétrolier, Croiseur, Navire civil",43.9,https://example.com/satellite_images/satellite_012.jpg,0.17836240022424452,0.3277422663572437,0.2980499980650043,0.0905399598854102,0.02698543486865208,3.291916612755565,0,25,15,0,0
40,Moyenne,DET-014-00051,IMG-014,satellite_014.jpg,2026-05-04T09:01:54Z,Navire de soutien,0.88,False,ZONE-008,Golfe Persique,Critical,26.0,55.0,MIL-011,Zone militaire 12 - Détroit d'Ormuz,High,149.788,False,"0.39385663956878675,0.2532552901122364,0.07500505137050066,0.13279185596725723",2026-05-04,09:01:54,"26.0,55.0",International,0.5m,PlanetScope,4,"Frégate, Navire de guerre, Destroyer, Navire de soutien",29.3,https://example.com/satellite_images/satellite_014.jpg,0.39385663956878675,0.2532552901122364,0.07500505137050066,0.13279185596725723,0.009960059978408254,0.5648317121871903,0,25,15,0,0
40,Moyenne,DET-062-00166,IMG-062,satellite_062.jpg,2026-11-23T04:44:28Z,Navire civil,0.88,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.2677371747634818,0.42072862383931897,0.07990600598117746,0.05592213786124675",2026-11-23,04:44:28,"15.0,110.0",International,10m,Sentinel-2,5,"Sous-marin, Navire de guerre, Frégate, Navire civil, Croiseur",31.1,https://example.com/satellite_images/satellite_062.jpg,0.2677371747634818,0.42072862383931897,0.07990600598117746,0.05592213786124675,0.004468514682421014,1.428879671579065,0,25,15,0,0
40,Moyenne,DET-081-00207,IMG-081,satellite_081.jpg,2026-02-18T19:25:38Z,Bâtiment de débarquement,0.86,False,ZONE-013,Base navale de Pearl Harbor,High,21.4,-157.9,MIL-004,Zone militaire 5 - Base navale de Pearl Harbor,Critical,0.0,True,"0.7014205784380457,0.7930468616691804,0.11573945671784762,0.19745450489432334",2026-02-18,19:25:38,"21.4,-157.9",USA,1m,WorldView-3,1,Bâtiment de débarquement,23.3,https://example.com/satellite_images/satellite_081.jpg,0.7014205784380457,0.7930468616691804,0.11573945671784762,0.19745450489432334,0.022853277122960567,0.5861575899713749,0,15,15,0,10
40,Moyenne,DET-099-00253,IMG-099,satellite_099.jpg,2026-04-28T20:53:55Z,Cargo,0.86,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.7824461722758872,0.1098750022666394,0.1677335758489007,0.27028958921030855",2026-04-28,20:53:55,"15.0,110.0",International,10m,Landsat-8,5,"Navire de soutien, Cargo, Corvette, Bâtiment de débarquement, Navire de guerre",47.5,https://example.com/satellite_images/satellite_099.jpg,0.7824461722758872,0.1098750022666394,0.1677335758489007,0.27028958921030855,0.0453366393129755,0.6205698722579712,0,25,15,0,0
40,Moyenne,DET-027-00089,IMG-027,satellite_027.jpg,2026-11-08T02:42:32Z,Navire civil,0.85,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.666682616772394,0.7282358344379352,0.2714207443813745,0.0200053483481778",2026-11-08,02:42:32,"15.0,110.0",International,1m,Landsat-8,4,"Bâtiment de débarquement, Pétrolier, Destroyer, Navire civil",40.0,https://example.com/satellite_images/satellite_027.jpg,0.666682616772394,0.7282358344379352,0.2714207443813745,0.0200053483481778,0.005429866540271118,13.567409057693165,0,25,15,0,0
35,Faible,DET-087-00223,IMG-087,satellite_087.jpg,2026-07-03T22:36:58Z,Corvette,0.73,True,ZONE-014,Port de Singapour,Low,1.3,103.8,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3810.398,False,"0.03379304303849828,0.08255270655664448,0.28201065597322716,0.1261570715919966",2026-07-03,22:36:58,"1.3,103.8",Singapore,10m,WorldView-3,2,"Croiseur, Corvette",11.5,https://example.com/satellite_images/satellite_087.jpg,0.03379304303849828,0.08255270655664448,0.28201065597322716,0.1261570715919966,0.035577638515320344,2.235393168329677,35,0,0,0,0
35,Faible,DET-040-00126,IMG-040,satellite_040.jpg,2026-05-16T09:38:31Z,Cargo,0.7,False,ZONE-012,Détroit d'Ormuz,Critical,25.0,56.0,MIL-011,Zone militaire 12 - Détroit d'Ormuz,High,0.0,True,"0.34638907828768783,0.5881204485540943,0.04655147344997857,0.05504293088166819",2026-05-16,09:38:31,"25.0,56.0",International,1m,Maxar,1,Cargo,14.8,https://example.com/satellite_images/satellite_040.jpg,0.34638907828768783,0.5881204485540943,0.04655147344997857,0.05504293088166819,0.002562329535546982,0.8457302818786189,0,25,0,0,10
33,Faible,DET-073-00196,IMG-073,satellite_073.jpg,2026-06-29T00:59:57Z,Navire de soutien,0.84,False,ZONE-001,Port militaire de Toulon,High,43.12,5.9,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,0.0,True,"0.0033668467355748356,0.6991743383988887,0.24842202197338947,0.021101603770710953",2026-06-29,00:59:57,"43.12,5.9",France,5m,Landsat-8,5,"Navire civil, Navire de soutien, Sous-marin, Destroyer, Navire de guerre",46.8,https://example.com/satellite_images/satellite_073.jpg,0.0033668467355748356,0.6991743383988887,0.24842202197338947,0.021101603770710953,0.005242103075601315,11.772660726299842,0,15,8,0,10
33,Faible,DET-085-00215,IMG-085,satellite_085.jpg,2026-05-05T06:59:15Z,Bâtiment de débarquement,0.84,False,ZONE-013,Base navale de Pearl Harbor,High,21.4,-157.9,MIL-004,Zone militaire 5 - Base navale de Pearl Harbor,Critical,0.0,True,"0.48840774803421844,0.24260357598253368,0.12446935820787106,0.1412922108459593",2026-05-05,06:59:15,"21.4,-157.9",USA,5m,Maxar,5,"Corvette, Bâtiment de débarquement, Cargo, Porte-avions, Croiseur",43.1,https://example.com/satellite_images/satellite_085.jpg,0.48840774803421844,0.24260357598253368,0.12446935820787106,0.1412922108459593,0.017586550803767753,0.8809357392218246,0,15,8,0,10
33,Faible,DET-011-00041,IMG-011,satellite_011.jpg,2026-11-10T05:50:18Z,Pétrolier,0.81,False,ZONE-004,Détroit de Malacca,Critical,3.0,101.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3801.407,False,"0.002853201722701382,0.47321301710178854,0.2815044529575567,0.061852663895470325",2026-11-10,05:50:18,"3.0,101.0",International,10m,Sentinel-2,4,"Pétrolier, Frégate, Navire de guerre, Chalutier",11.3,https://example.com/satellite_images/satellite_011.jpg,0.002853201722701382,0.47321301710178854,0.2815044529575567,0.061852663895470325,0.017411800313861994,4.551209846568503,0,25,8,0,0
33,Faible,DET-069-00186,IMG-069,satellite_069.jpg,2026-04-18T17:08:26Z,Chalutier,0.8,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.23142999576821685,0.1802475556863355,0.2636653219191574,0.1629758609466999",2026-04-18,17:08:26,"15.0,110.0",International,0.5m,Landsat-8,4,"Chalutier, Navire civil, Navire de soutien, Porte-avions",18.1,https://example.com/satellite_images/satellite_069.jpg,0.23142999576821685,0.1802475556863355,0.2636653219191574,0.1629758609466999,0.04297108284156347,1.6178182485895092,0,25,8,0,0
33,Faible,DET-099-00252,IMG-099,satellite_099.jpg,2026-04-28T20:53:55Z,Navire de soutien,0.8,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.5035391039487441,0.24944555504996055,0.05041607811266438,0.2440150907916329",2026-04-28,20:53:55,"15.0,110.0",International,10m,Landsat-8,5,"Navire de soutien, Cargo, Corvette, Bâtiment de débarquement, Navire de guerre",47.5,https://example.com/satellite_images/satellite_099.jpg,0.5035391039487441,0.24944555504996055,0.05041607811266438,0.2440150907916329,0.012302283878019855,0.2066104926097182,0,25,8,0,0
33,Faible,DET-012-00045,IMG-012,satellite_012.jpg,2026-07-19T23:00:19Z,Pétrolier,0.79,False,ZONE-007,Mer de Chine Méridionale,Critical,15.0,110.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,2147.87,False,"0.7571997734731157,0.6708688536222536,0.284742743242702,0.2785440533829448",2026-07-19,23:00:19,"15.0,110.0",International,5m,PlanetScope,3,"Pétrolier, Croiseur, Navire civil",43.9,https://example.com/satellite_images/satellite_012.jpg,0.7571997734731157,0.6708688536222536,0.284742743242702,0.2785440533829448,0.07931339787420133,1.0222538940769816,0,25,8,0,0
33,Faible,DET-085-00216,IMG-085,satellite_085.jpg,2026-05-05T06:59:15Z,Cargo,0.77,False,ZONE-013,Base navale de Pearl Harbor,High,21.4,-157.9,MIL-004,Zone militaire 5 - Base navale de Pearl Harbor,Critical,0.0,True,"0.2678929491858799,0.6452259856329549,0.06418839608805971,0.13582306242537515",2026-05-05,06:59:15,"21.4,-157.9",USA,5m,Maxar,5,"Corvette, Bâtiment de débarquement, Cargo, Porte-avions, Croiseur",43.1,https://example.com/satellite_images/satellite_085.jpg,0.2678929491858799,0.6452259856329549,0.06418839608805971,0.13582306242537515,0.008718264528853239,0.4725883435541482,0,15,8,0,10
33,Faible,DET-091-00234,IMG-091,satellite_091.jpg,2026-11-19T17:22:24Z,Bâtiment de débarquement,0.76,False,ZONE-004,Détroit de Malacca,Critical,3.0,101.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3801.407,False,"0.2966042565081649,0.7161286059300974,0.18490879432605267,0.1113342587312741",2026-11-19,17:22:24,"3.0,101.0",International,5m,Maxar,4,"Chalutier, Bâtiment de débarquement, Pétrolier, Destroyer",2.5,https://example.com/satellite_images/satellite_091.jpg,0.2966042565081649,0.7161286059300974,0.18490879432605267,0.1113342587312741,0.020586683549184696,1.6608436292045952,0,25,8,0,0
